City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Lompoc,US,2021-04-27 19:30:01,34.6391,-120.4579,63.0,55,1,17.27
283,Mayo,US,2021-04-27 19:30:01,38.8876,-76.5119,84.0,53,1,6.91
284,Porto Nacional,BR,2021-04-27 19:30:03,-10.7081,-48.4172,80.6,83,75,5.75
285,Alofi,NU,2021-04-27 19:30:04,-19.0595,-169.9187,82.17,80,100,23.78
286,Alnavar,IN,2021-04-27 19:30:05,15.4333,74.7333,78.33,63,46,3.83
287,Zelenets,RU,2021-04-27 19:30:05,61.8849,50.7489,41.0,93,40,4.47
288,Nushki,PK,2021-04-27 19:30:05,29.5542,66.0215,80.04,19,100,2.13
289,Bognor Regis,GB,2021-04-27 19:30:06,50.7821,-0.6798,50.0,82,15,3.13
290,Novikovo,RU,2021-04-27 19:30:06,51.1537,37.8879,38.61,66,100,6.2
291,Walvis Bay,NA,2021-04-27 19:30:06,-22.9575,14.5053,64.4,72,0,3.44
292,Beaumont,US,2021-04-27 19:30:06,30.0861,-94.1019,80.6,74,75,12.66
293,Saint-Francois,FR,2021-04-27 19:30:07,46.4154,3.9054,60.8,48,0,2.3
294,Sarangani,PH,2021-04-27 19:30:07,5.4033,125.4636,82.09,75,100,11.97
295,Jieshi,CN,2021-04-27 19:30:07,22.8134,115.8257,71.74,90,100,7.58
296,Vwawa,TZ,2021-04-27 19:30:07,-9.1167,32.9333,60.6,96,100,2.86
297,Ahuimanu,US,2021-04-27 19:30:08,21.4447,-157.8378,75.99,78,75,3.44
298,Rio Gallegos,AR,2021-04-27 19:30:08,-51.6226,-69.2181,57.2,54,40,4.61
299,Morehead,US,2021-04-27 19:30:08,37.2711,-87.1764,82.4,23,1,16.11
300,Kenosha,US,2021-04-27 19:30:09,42.5667,-88.0501,80.01,44,90,6.91
301,Tual,ID,2021-04-27 19:30:09,-5.6667,132.75,83.05,64,69,6.15
302,San Vicente,AR,2021-04-27 19:30:09,-26.6167,-54.1333,68.56,37,0,4.09
303,Mugur-Aksy,RU,2021-04-27 19:30:09,50.35,90.5,30.42,84,93,6.85
304,Santa Cruz,BO,2021-04-27 19:30:04,-17.8,-63.1667,78.8,41,20,13.8
305,Grindavik,IS,2021-04-27 19:30:10,63.8424,-22.4338,44.6,87,75,9.22
306,Broken Hill,AU,2021-04-27 19:30:10,-31.95,141.4333,53.6,58,55,3.44
307,Chicama,PE,2021-04-27 19:30:10,-7.8447,-79.1469,68.0,77,75,14.97
308,Fort Nelson,CA,2021-04-27 19:30:11,58.8053,-122.7002,14.0,73,90,1.25
309,Pimenta Bueno,BR,2021-04-27 19:30:11,-11.6725,-61.1936,81.68,76,100,2.33
310,Noumea,NC,2021-04-27 19:29:27,-22.2763,166.4572,73.99,82,0,2.3
311,Tongliao,CN,2021-04-27 19:30:11,43.6125,122.2653,46.58,27,30,14.16
312,Alberton,CA,2021-04-27 19:30:11,46.8168,-64.0654,42.8,87,100,14.97
313,Fojnica,BA,2021-04-27 19:28:03,43.9625,17.8983,57.2,62,75,1.14
314,Havre-Saint-Pierre,CA,2021-04-27 19:30:12,50.2334,-63.5986,41.0,93,90,6.91
315,Sayan,PE,2021-04-27 19:30:12,-11.1361,-77.1933,76.87,59,92,7.83
316,Mineros,BO,2021-04-27 19:30:12,-17.1167,-63.2333,78.8,50,20,17.27
317,Ghanzi,BW,2021-04-27 19:30:13,-21.5667,21.7833,72.03,30,67,5.55
318,Alamos,MX,2021-04-27 19:30:13,27.0167,-108.9333,86.0,41,0,11.81
319,Verkhnevilyuysk,RU,2021-04-27 19:30:13,63.4453,120.3167,2.64,98,63,3.0
320,Ucluelet,CA,2021-04-27 19:30:13,48.9329,-125.5528,52.0,87,90,12.66
321,Hualmay,PE,2021-04-27 19:30:14,-11.0964,-77.6139,70.99,75,92,12.33
322,Platanos,GR,2021-04-27 19:30:14,37.6667,21.6167,64.4,59,40,10.36
323,Qaanaaq,GL,2021-04-27 19:30:14,77.484,-69.3632,38.46,90,100,6.2
324,Ust-Kuyga,RU,2021-04-27 19:30:14,70.0167,135.6,16.2,94,100,3.71
325,Victoria,HK,2021-04-27 19:29:15,22.2855,114.1577,75.0,91,90,9.24
326,Mocorito,MX,2021-04-27 19:30:15,25.4833,-107.9167,84.0,50,33,1.01
327,Tiarei,PF,2021-04-27 19:30:15,-17.5333,-149.3333,84.2,65,20,3.44
328,Benghazi,LY,2021-04-27 19:26:21,32.1167,20.0667,77.2,32,0,11.52
329,Taoudenni,ML,2021-04-27 19:30:15,22.6783,-3.9836,98.19,10,16,8.34
330,Andenes,NO,2021-04-27 19:30:16,69.3143,16.1194,33.8,80,75,8.05
331,Vestmannaeyjar,IS,2021-04-27 19:30:16,63.4427,-20.2734,46.4,71,0,19.57
332,Miri,MY,2021-04-27 19:30:16,4.4148,114.0089,75.2,94,40,3.44
333,Novobirilyussy,RU,2021-04-27 19:30:16,56.9514,90.6661,34.54,93,100,3.18
334,Eyl,SO,2021-04-27 19:30:17,7.9803,49.8164,83.88,70,4,8.7
335,Ekhabi,RU,2021-04-27 19:30:17,53.5102,142.9671,27.05,79,47,13.38
336,Eregli,TR,2021-04-27 19:30:17,37.5133,34.0467,59.58,37,6,3.94
337,Boueni,YT,2021-04-27 19:30:17,-12.9025,45.0761,82.4,78,20,6.91
338,Gualdo Tadino,IT,2021-04-27 19:30:18,43.2317,12.781,55.4,100,90,4.61
339,Bac Giang,VN,2021-04-27 19:27:26,21.2667,106.2,71.6,94,90,6.91
340,Marapanim,BR,2021-04-27 19:30:18,-0.7175,-47.6997,79.92,83,100,5.46
341,Paamiut,GL,2021-04-27 19:30:18,61.994,-49.6678,36.19,82,0,17.98
342,Ormara,PK,2021-04-27 19:30:19,25.2088,64.6357,81.86,70,29,3.0
343,Toro,CO,2021-04-27 19:30:19,4.6117,-76.0814,66.2,94,75,6.91
344,Cap-Aux-Meules,CA,2021-04-27 19:30:19,47.3821,-61.8597,41.0,87,100,10.36
345,Rosetta,EG,2021-04-27 19:30:19,31.4044,30.4164,64.4,77,0,9.22
346,Talcahuano,CL,2021-04-27 19:30:20,-36.7167,-73.1167,62.6,72,0,13.8
347,Lakatoro,VU,2021-04-27 19:30:20,-16.0999,167.4164,76.1,74,65,6.82
348,Nicoya,CR,2021-04-27 19:30:20,10.1483,-85.452,91.4,43,40,14.97
349,Puerto Escondido,MX,2021-04-27 19:30:20,15.85,-97.0667,87.8,66,20,6.91
350,Wattegama,LK,2021-04-27 19:30:21,6.7989,81.4808,80.6,100,40,2.62
351,Makat,KZ,2021-04-27 19:30:21,47.6469,53.3463,51.53,65,9,8.93
352,Nusaybin,TR,2021-04-27 19:30:21,37.0778,41.2178,69.8,32,0,9.22
353,San Ramon,US,2021-04-27 19:26:59,37.7799,-121.978,71.01,32,1,9.22
354,Gamba,GA,2021-04-27 19:30:22,-2.65,10.0,79.43,87,100,3.65
355,Oussouye,SN,2021-04-27 19:30:22,12.485,-16.5469,82.4,78,0,9.22
356,Clyde River,CA,2021-04-27 19:30:22,70.4692,-68.5914,28.4,74,75,14.97
357,Seminole,US,2021-04-27 19:25:29,28.7086,-81.2081,84.99,47,20,10.36
358,Nyurba,RU,2021-04-27 19:30:22,63.2842,118.3319,8.51,97,41,0.96
359,Dingle,PH,2021-04-27 19:30:23,10.9995,122.6711,76.39,86,97,6.38
360,Tecoanapa,MX,2021-04-27 19:30:23,16.5167,-98.75,88.45,52,1,12.84
361,Kazerun,IR,2021-04-27 19:30:23,29.6195,51.6541,74.41,23,48,2.8
362,Kuryk,KZ,2021-04-27 19:30:24,43.2,51.65,59.85,62,100,9.19
363,Grajewo,PL,2021-04-27 19:30:24,53.6473,22.4554,37.18,86,87,3.87
364,Tolbazy,RU,2021-04-27 19:30:24,54.0241,55.8825,44.01,70,40,11.18
365,Soyo,AO,2021-04-27 19:30:24,-6.1349,12.3689,78.53,84,99,3.91
366,Barranca,PE,2021-04-27 19:30:25,-10.75,-77.7667,69.35,77,99,10.2
367,Muslyumovo,RU,2021-04-27 19:30:25,55.3033,53.1947,42.76,85,95,11.1
368,Rabaul,PG,2021-04-27 19:30:25,-4.1967,152.1721,79.0,80,61,4.59
369,Quelimane,MZ,2021-04-27 19:30:25,-17.8786,36.8883,78.8,83,20,4.61
370,Hinton,CA,2021-04-27 19:30:26,53.4001,-117.5857,53.6,22,100,6.91
371,Le Port,RE,2021-04-27 19:30:26,-20.9373,55.2919,75.2,78,90,16.11
372,Port-Gentil,GA,2021-04-27 19:30:26,-0.7193,8.7815,82.4,78,40,9.22
373,Passau,DE,2021-04-27 19:30:26,48.5712,13.449,48.0,55,0,7.05
374,Khorramshahr,IR,2021-04-27 19:30:27,30.4397,48.1664,86.0,45,20,6.91
375,Bilibino,RU,2021-04-27 19:30:27,68.0546,166.4372,13.5,94,99,1.34
376,Nishihara,JP,2021-04-27 19:30:27,26.1842,127.7558,68.0,60,20,3.44
377,Lewisporte,CA,2021-04-27 19:30:27,49.2499,-55.0482,55.4,54,75,14.97
378,Vanimo,PG,2021-04-27 19:30:28,-2.6741,141.3028,77.34,87,44,2.62
379,Guadalupe Y Calvo,MX,2021-04-27 19:30:28,26.1,-106.9667,65.21,30,4,19.62
380,Manuk Mangkaw,PH,2021-04-27 19:30:28,4.8,119.85,83.1,70,10,4.27
381,Yamada,JP,2021-04-27 19:30:28,39.4667,141.95,45.19,67,75,5.68
382,Port Blair,IN,2021-04-27 19:30:29,11.6667,92.75,81.57,71,75,3.56
383,Twentynine Palms,US,2021-04-27 19:30:29,34.1356,-116.0542,64.4,34,40,17.27
384,Oranzherei,RU,2021-04-27 19:30:29,45.8476,47.5663,48.2,66,0,4.7
385,Port Moresby,PG,2021-04-27 19:30:29,-9.4431,147.1797,73.4,100,40,5.75
386,Pisco,PE,2021-04-27 19:30:30,-13.7,-76.2167,71.6,73,0,18.41
387,Kahului,US,2021-04-27 19:28:57,20.8947,-156.47,78.8,65,20,2.1
388,Battle Creek,US,2021-04-27 19:26:15,42.3212,-85.1797,79.0,41,1,12.66
389,Qui Nhon,VN,2021-04-27 19:26:31,13.7667,109.2333,78.57,85,95,2.57
390,Liverpool,GB,2021-04-27 19:29:44,53.4106,-2.9779,53.6,62,90,8.05
391,Mezen,RU,2021-04-27 19:30:30,65.8522,44.24,25.02,84,61,5.35
392,Komsomolskiy,UZ,2021-04-27 19:30:31,40.4272,71.7189,69.8,26,0,4.61
393,Olafsvik,IS,2021-04-27 19:30:31,64.8945,-23.7142,44.17,79,98,1.86
394,Cidreira,BR,2021-04-27 19:27:27,-30.1811,-50.2056,67.64,47,0,12.12
395,Yerbogachen,RU,2021-04-27 19:30:31,61.2767,108.0108,14.7,94,34,1.88
396,Wooster,US,2021-04-27 19:29:20,40.8051,-81.9351,80.6,32,1,19.57
397,Podgorenskiy,RU,2021-04-27 19:30:32,50.405,39.6429,41.0,80,100,8.37
398,Amalapuram,IN,2021-04-27 19:30:32,16.5833,82.0167,80.06,81,34,2.64
399,Baykit,RU,2021-04-27 19:30:32,61.67,96.37,23.68,96,20,3.09
400,Kharp,RU,2021-04-27 19:30:32,66.8014,65.8081,32.85,98,100,5.01
401,Mangrol,IN,2021-04-27 19:30:33,21.1167,70.1167,80.31,76,0,5.66
402,Kaseda,JP,2021-04-27 19:30:33,31.4167,130.3167,60.01,100,100,4.0
403,Bom Jardim,BR,2021-04-27 19:30:33,-7.7958,-35.5872,86.0,51,20,11.5
404,Ciudad Del Maiz,MX,2021-04-27 19:30:34,22.4,-99.6,87.01,34,98,3.24
405,Graaff-Reinet,ZA,2021-04-27 19:30:34,-32.2522,24.5308,63.0,54,100,3.2
406,Paredon,MX,2021-04-27 19:30:34,16.0333,-93.8667,87.3,63,45,9.46
407,Cockburn Town,TC,2021-04-27 19:30:35,21.4612,-71.1419,78.55,72,1,14.9
408,Manggar,ID,2021-04-27 19:30:35,-2.8833,108.2667,82.24,75,100,5.68
409,Ateptsevo,RU,2021-04-27 19:30:35,55.3236,36.75,37.4,81,75,11.18
410,Okha,RU,2021-04-27 19:30:35,53.5739,142.9478,27.3,79,46,13.24
411,Bandarbeyla,SO,2021-04-27 19:30:36,9.4942,50.8122,83.7,72,100,7.23
412,Deputatskiy,RU,2021-04-27 19:30:36,69.3,139.9,18.25,95,100,4.61
413,Vila Franca Do Campo,PT,2021-04-27 19:30:36,37.7167,-25.4333,59.0,88,75,10.36
414,Sangar,RU,2021-04-27 19:30:36,63.9242,127.4739,-1.95,99,50,4.56
415,Haicheng,CN,2021-04-27 19:30:37,40.8516,122.7475,45.99,58,0,7.99
416,Matara,LK,2021-04-27 19:30:37,5.9485,80.5353,78.57,88,54,5.37
417,Civitavecchia,IT,2021-04-27 19:30:37,42.0933,11.7967,53.01,96,100,4.14
418,Uglovskoye,RU,2021-04-27 19:30:37,51.3557,80.1942,54.45,51,86,14.07
419,High Prairie,CA,2021-04-27 19:30:38,55.4334,-116.4858,19.4,79,100,11.5
420,Pafos,CY,2021-04-27 19:30:06,34.7667,32.4167,64.4,88,20,3.44
421,Kieta,PG,2021-04-27 19:30:38,-6.2167,155.6333,78.49,81,92,3.62
422,Taltal,CL,2021-04-27 19:30:38,-25.4,-70.4833,65.41,71,34,5.06
423,Belaya Gora,RU,2021-04-27 19:30:39,68.5333,146.4167,20.37,93,99,3.58
424,Alyangula,AU,2021-04-27 19:30:39,-13.8483,136.4192,75.2,100,75,12.66
425,Kendari,ID,2021-04-27 19:30:39,-3.945,122.4989,74.86,93,26,1.86
426,Velikiy Ustyug,RU,2021-04-27 19:30:40,60.7644,46.3106,36.81,95,100,2.44
427,Vanavara,RU,2021-04-27 19:30:40,60.34,102.2797,17.49,94,21,2.13
428,Richards Bay,ZA,2021-04-27 19:30:40,-28.783,32.0377,73.72,86,30,14.43
429,Muzhi,RU,2021-04-27 19:30:40,65.3667,64.6667,33.69,89,89,12.17
430,Felipe Carrillo Puerto,MX,2021-04-27 19:30:41,19.5833,-88.05,93.45,37,1,10.22
431,Ushtobe,KZ,2021-04-27 19:30:41,45.2514,77.9838,60.62,34,6,5.19
432,Lixourion,GR,2021-04-27 19:30:41,38.2019,20.4314,64.0,64,100,3.0
433,Butterworth,MY,2021-04-27 19:30:41,5.3991,100.3638,80.6,89,40,2.75
434,South Yuba City,US,2021-04-27 19:30:42,39.1166,-121.6391,71.6,26,1,18.41
435,Udachnyy,RU,2021-04-27 19:30:42,66.4167,112.4,-0.47,98,38,4.83
436,Manyana,BW,2021-04-27 19:30:42,-23.4,21.7167,70.97,27,33,6.04
437,Raudeberg,NO,2021-04-27 19:30:43,61.9875,5.1352,41.0,73,6,19.15
438,Kashi,CN,2021-04-27 19:30:43,39.4547,75.9797,64.4,15,0,6.71
439,Brandon,US,2021-04-27 19:30:43,27.9378,-82.2859,89.01,45,75,3.44
440,Helong,CN,2021-04-27 19:30:43,42.5397,128.9972,45.91,79,100,11.54
441,Portland,US,2021-04-27 19:27:11,45.5234,-122.6762,61.0,67,75,1.34
442,Whitehorse,CA,2021-04-27 19:30:06,60.7161,-135.0538,28.4,37,75,4.61
443,Lethem,GY,2021-04-27 19:30:44,3.3803,-59.7968,82.4,78,40,11.5
444,Dudinka,RU,2021-04-27 19:30:44,69.4058,86.1778,32.32,93,100,17.34
445,Ailigandi,PA,2021-04-27 19:30:44,9.2333,-78.0167,82.36,68,94,13.69
446,Alugan,PH,2021-04-27 19:30:45,12.2188,125.4808,76.96,76,99,6.67
447,Haines Junction,CA,2021-04-27 19:30:45,60.7522,-137.5108,35.6,23,100,10.36
448,Calama,CL,2021-04-27 19:30:45,-22.4667,-68.9333,69.8,14,0,19.57
449,Ahipara,NZ,2021-04-27 19:30:45,-35.1667,173.1667,56.28,83,45,8.61
450,Williamsburg,US,2021-04-27 19:30:46,37.2707,-76.7075,86.0,32,1,12.66
451,Westport,US,2021-04-27 19:30:43,41.1415,-73.3579,64.0,38,1,13.8
452,Mengen,DE,2021-04-27 19:30:46,48.0495,9.3301,57.2,47,11,4.61
453,Talnakh,RU,2021-04-27 19:30:46,69.4865,88.3972,27.01,91,98,11.72
454,Vallenar,CL,2021-04-27 19:29:55,-28.5708,-70.7581,76.89,36,0,7.74
455,Jacupiranga,BR,2021-04-27 19:30:47,-24.6925,-48.0022,69.1,89,62,2.84
456,Coruripe,BR,2021-04-27 19:30:47,-10.1256,-36.1756,79.92,76,1,7.87
457,Abu Samrah,SY,2021-04-27 19:30:47,35.3029,37.1841,59.22,74,0,11.21
458,Banja Luka,BA,2021-04-27 19:30:47,44.7758,17.1856,48.99,100,90,3.44
459,Abha,SA,2021-04-27 19:28:59,18.2164,42.5053,59.0,72,0,5.75
460,Kurumkan,RU,2021-04-27 19:30:48,54.3,110.3,21.6,66,32,4.34
461,Tessalit,ML,2021-04-27 19:30:48,20.1986,1.0114,94.01,8,15,3.11
462,Seryshevo,RU,2021-04-27 19:30:48,51.0933,128.3786,42.42,77,96,4.83
463,College,US,2021-04-27 19:30:49,64.8569,-147.8028,39.99,28,90,12.66
464,Santiago,CL,2021-04-27 19:29:41,-33.4569,-70.6483,73.0,37,0,4.61
465,Ararat,AM,2021-04-27 19:30:49,39.8317,44.7049,64.4,48,100,16.11
466,Qixia,CN,2021-04-27 19:30:49,37.2975,120.8256,52.25,44,79,2.86
467,Nortelandia,BR,2021-04-27 19:30:49,-14.4547,-56.8028,84.38,58,20,2.44
468,Bairnsdale,AU,2021-04-27 19:30:50,-37.8333,147.6167,48.99,89,99,2.93
469,Fort Saint James,CA,2021-04-27 19:30:50,54.4333,-124.25,45.21,53,100,5.28
470,Puerto Narino,CO,2021-04-27 19:30:50,-3.7703,-70.3831,80.6,89,75,3.44
471,Pemangkat,ID,2021-04-27 19:30:51,1.1667,108.9667,76.78,90,100,6.49
472,Linqiong,CN,2021-04-27 19:30:51,30.4159,103.4609,62.6,94,40,6.71
473,Palmer,US,2021-04-27 19:30:51,42.1584,-72.3287,68.0,24,40,8.05
474,Gigmoto,PH,2021-04-27 19:30:51,13.7796,124.39,76.57,76,100,5.32
475,Saldanha,ZA,2021-04-27 19:30:52,-33.0117,17.9442,60.8,88,93,4.61
476,Broome,US,2021-04-27 19:30:52,42.2506,-75.833,71.01,32,1,3.44
477,Narsaq,GL,2021-04-27 19:30:52,60.9167,-46.05,46.4,57,20,4.61
478,Kushiro,JP,2021-04-27 19:30:52,42.975,144.3747,39.0,73,75,2.15
479,Awjilah,LY,2021-04-27 19:30:53,29.1081,21.2869,80.02,15,0,10.49
480,Teguise,ES,2021-04-27 19:30:53,29.0605,-13.564,69.8,68,40,3.44
481,Bereda,ES,2021-04-27 19:30:53,43.2686,-7.5406,53.01,90,100,10.0
482,Celestun,MX,2021-04-27 19:30:54,20.8667,-90.4,90.37,51,5,9.84
483,Srednekolymsk,RU,2021-04-27 19:30:54,67.45,153.6833,18.37,85,87,3.44
484,Buraydah,SA,2021-04-27 19:30:54,26.326,43.975,86.0,30,40,4.61
485,Pirovskoye,RU,2021-04-27 19:30:54,57.6267,92.2658,30.7,95,64,2.98
486,Hornepayne,CA,2021-04-27 19:30:55,49.2138,-84.7705,39.83,80,100,3.62
487,Harper,LR,2021-04-27 19:30:55,4.375,-7.7169,81.1,81,66,8.57
488,Seoul,KR,2021-04-27 19:28:30,37.5683,126.9778,53.6,87,40,5.75
489,Padang,ID,2021-04-27 19:30:55,-0.9492,100.3543,75.92,92,100,6.46
490,Kemlya,RU,2021-04-27 19:30:55,54.6963,45.2424,34.11,84,8,7.74
491,Weinan,CN,2021-04-27 19:30:56,34.5036,109.5089,50.0,81,0,4.47
492,Yuci,CN,2021-04-27 19:30:56,37.6803,112.7319,41.0,42,0,2.24
493,Requena,ES,2021-04-27 19:30:56,39.4883,-1.1004,60.01,84,100,4.94
494,Plettenberg Bay,ZA,2021-04-27 19:30:56,-34.0527,23.3716,61.72,85,98,5.1
495,Lazaro Cardenas,MX,2021-04-27 19:30:02,17.9583,-102.2,85.93,49,7,10.69
496,Wanxian,CN,2021-04-27 19:30:57,30.8039,108.3897,65.93,89,100,3.85
497,Balikpapan,ID,2021-04-27 19:30:57,-1.2675,116.8289,75.27,90,92,3.15
498,Tallahassee,US,2021-04-27 19:28:04,30.4383,-84.2807,87.01,42,40,10.36
499,Bosaso,SO,2021-04-27 19:30:57,11.2842,49.1816,81.5,71,65,22.41
500,Khor,RU,2021-04-27 19:30:58,47.8861,134.9464,49.82,84,100,5.99
501,Winnemucca,US,2021-04-27 19:30:58,40.973,-117.7357,50.0,46,20,9.22
502,General Roca,AR,2021-04-27 19:30:58,-39.0333,-67.5833,71.6,53,0,5.75
503,Longyearbyen,SJ,2021-04-27 19:30:58,78.2186,15.6401,17.6,57,75,2.3
504,Karymskoye,RU,2021-04-27 19:30:59,51.6167,114.35,25.41,57,15,9.73
505,Lata,PT,2021-04-27 19:30:59,40.1629,-8.3327,63.0,86,60,4.0
506,Halifax,CA,2021-04-27 19:27:45,44.6453,-63.5724,46.99,76,90,18.41
507,Sassandra,CI,2021-04-27 19:30:59,4.95,-6.0833,80.82,84,64,7.56
508,Namatanai,PG,2021-04-27 19:31:00,-3.6667,152.4333,78.69,83,44,7.36
509,Vysokopillya,UA,2021-04-27 19:31:00,47.4919,33.5306,37.4,87,75,8.95
510,Aksarka,RU,2021-04-27 19:31:00,66.5606,67.7975,32.41,98,100,7.16
511,Lindsay,US,2021-04-27 19:31:00,36.203,-119.0882,66.99,51,1,5.75
512,Beloha,MG,2021-04-27 19:31:01,-25.1667,45.05,73.8,67,5,4.54
513,Tenenkou,ML,2021-04-27 19:31:01,14.4572,-4.9169,98.31,8,3,5.08
514,Manono,CD,2021-04-27 19:31:01,-7.3,27.4167,70.79,94,99,3.09
515,Shimoda,JP,2021-04-27 19:31:01,34.6667,138.95,61.0,57,91,15.46
516,Kavaratti,IN,2021-04-27 19:31:02,10.5669,72.642,83.93,75,1,6.51
517,Hay River,CA,2021-04-27 19:30:46,60.8156,-115.7999,12.2,56,82,10.36
518,Jackson,US,2021-04-27 19:31:02,42.4165,-122.8345,63.0,47,1,2.82
519,Myre,NO,2021-04-27 19:31:02,69.1036,15.9492,33.8,80,75,8.05
520,Rodrigues Alves,BR,2021-04-27 19:31:03,-7.738,-72.6509,78.8,83,90,4.61
521,Quatre Cocos,MU,2021-04-27 19:31:03,-20.2078,57.7625,78.01,88,75,14.97
522,El Alto,PE,2021-04-27 19:31:03,-4.2714,-81.2147,82.4,57,0,19.57
523,Coahuayana,MX,2021-04-27 19:31:03,18.7333,-103.6833,89.6,33,40,11.5
524,Amapa,BR,2021-04-27 19:31:04,1.0,-52.0,80.85,86,99,2.55
525,Antalaha,MG,2021-04-27 19:31:04,-14.9003,50.2788,73.8,90,57,5.5
526,Port-Cartier,CA,2021-04-27 19:31:04,50.0334,-66.8654,43.0,100,75,10.36
527,Yulara,AU,2021-04-27 19:31:05,-25.2406,130.9889,55.4,47,0,9.22
528,Temir,KZ,2021-04-27 19:31:05,49.1414,57.13,49.93,69,100,11.81
529,Elblag,PL,2021-04-27 19:31:05,54.1522,19.4088,39.99,71,8,2.75
530,Comodoro Rivadavia,AR,2021-04-27 19:27:07,-45.8667,-67.5,73.4,33,0,18.41
531,Bolshaya Glushitsa,RU,2021-04-27 19:31:05,50.2406,43.5908,43.0,70,100,1.01
532,Baie-Comeau,CA,2021-04-27 19:30:27,49.2168,-68.1489,48.2,71,90,13.8
533,Salta,AR,2021-04-27 19:31:06,-24.7859,-65.4117,68.0,52,40,6.91
534,Marzuq,YE,2021-04-27 19:31:06,14.4,46.4667,71.65,71,100,1.3
535,Lastoursville,GA,2021-04-27 19:31:07,-0.8143,12.7287,74.55,96,100,2.26
536,Doha,QA,2021-04-27 19:28:00,25.2867,51.5333,84.99,65,0,6.91
537,Flers,FR,2021-04-27 19:31:07,48.7372,-0.5747,48.2,81,0,3.44
538,Paracuru,BR,2021-04-27 19:31:07,-3.41,-39.0306,82.99,71,12,13.0
539,Laguna De Duero,ES,2021-04-27 19:31:07,41.5815,-4.7233,53.01,87,20,9.22
540,Waipawa,NZ,2021-04-27 19:31:08,-41.4122,175.5153,48.2,76,90,2.3
541,Mlonggo,ID,2021-04-27 19:31:08,-6.5333,110.7,77.7,85,41,3.65
542,Rawson,AR,2021-04-27 19:31:08,-43.3002,-65.1023,72.28,31,100,8.61
543,Praia,CV,2021-04-27 19:31:08,14.9215,-23.5087,73.4,68,40,17.27
544,Eagle Pass,US,2021-04-27 19:29:14,28.7091,-100.4995,80.6,69,40,8.05
545,Bedele,ET,2021-04-27 19:31:09,8.456,36.353,58.91,87,95,2.75
546,Jiaxing,CN,2021-04-27 19:31:09,30.7522,120.75,64.4,88,75,4.47
547,Una,IN,2021-04-27 19:31:09,20.8167,71.0333,82.18,51,0,1.83
548,New Pitsligo,GB,2021-04-27 19:31:10,57.5948,-2.1961,44.01,60,100,8.01
549,Kargasok,RU,2021-04-27 19:31:10,59.0556,80.8572,37.71,91,74,8.05
550,San Patricio,US,2021-04-27 19:31:10,28.017,-97.5169,81.0,78,90,17.27
551,Nykoping,SE,2021-04-27 19:31:10,58.753,17.0079,42.8,52,0,9.22
552,Prince Albert,CA,2021-04-27 19:31:11,53.2001,-105.7677,35.6,38,90,11.5
553,Emerald,AU,2021-04-27 19:31:11,-23.5333,148.1667,59.0,77,0,4.61
554,Manavgat,TR,2021-04-27 19:31:11,36.7867,31.4431,66.2,72,0,4.61
555,Lubumbashi,CD,2021-04-27 19:31:11,-11.6609,27.4794,62.76,92,87,2.13
556,Micheweni,TZ,2021-04-27 19:31:12,-4.9667,39.8333,78.66,84,14,7.2
557,Odda,NO,2021-04-27 19:31:12,60.0691,6.5457,45.0,60,20,1.01
558,San Cristobal,VE,2021-04-27 19:26:51,7.7669,-72.225,75.2,100,75,2.3
559,Nome,US,2021-04-27 19:31:12,64.5011,-165.4064,37.4,65,1,3.44
560,Terrace Bay,CA,2021-04-27 19:31:13,48.7834,-87.1,44.6,65,90,4.61
561,Ajdabiya,LY,2021-04-27 19:31:13,30.7554,20.2263,79.75,16,0,13.04
562,Norrtalje,SE,2021-04-27 19:31:13,59.758,18.705,39.2,65,0,3.44
563,Labuhan,ID,2021-04-27 19:31:13,-6.8844,112.2051,76.14,87,40,6.62
